major,minor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407
27.0,166.0,22.1194439468,20.7256938879,20.8476384481,21.6987495167,23.6929160488,26.0366660754,27.383888324,27.9873604768,27.3737493356,26.2998605035,24.9165272182,23.358471685,21.8456939333,20.7641662761,20.4101383953,20.9306939711,22.6476384531,26.0168049872,27.4388883647,27.9773605667,27.9186104663,27.2597216233,26.313193931,23.7123605407,22.0716662137,21.2513882849,21.2504161732,21.9611106717,24.5899994379,26.0940271224,27.6209716531,27.8304160437,27.8499992689,26.8737494153,25.6487494311,23.4549995,21.9931938121,20.604999595,21.3074994614,22.4795828139,23.6190272701,26.4272216692,27.2719438593,27.9430549412,28.2666660678,26.9623604615,25.0047216686,23.8643050194,22.5758327111,21.2634717622,20.711249511,21.8131939576,22.5186106092,25.6215271951,27.3406938185,27.185693821,27.495693816,27.0184715593,25.6619438328,24.2227772871,22.5483327708,21.59236055,21.6522217328,22.4733328558,23.9631939197,25.2548605607,27.6195827058,28.51263833,27.7977772285,26.1369439232,25.1616661022,24.1323606703,23.1119439071,21.8361105122,22.4043051403,22.8990272943,24.7362493406,27.036527051,28.1062494651,27.7684715315,27.7745825174,27.2902771631,26.0480549864,24.4019438689,22.8756938247,21.1686105201,20.5994439924,22.3245829215,23.4581938592,26.1737493672,27.6683327892,28.0037494775,27.6579160424,26.8069438139,25.1634716194,23.6580550406,22.4765273201,21.6940273713,21.7847217193,21.8322215608,23.5883328914,25.2661105522,26.7940272225,27.5833327508,28.0151385465,26.7959715529,25.1309716964,23.4380550115,22.0111107033,20.5194439628,21.0587495433,23.1976383001,24.7104161314,26.8908327424,28.3145828775,27.7733327543,28.3243049512,27.328749445,25.9766660532,23.9354161951,22.3724994925,21.7731939953,21.1761105062,21.8895828189,22.9301384293,25.2045827971,27.101388269,27.3218049735,27.1562494169,26.0111103849,24.7065273126,23.1269438268,21.8204161593,20.9829161436,21.255832964,21.8113883871,23.7490272528,25.522082726,27.8361105131,27.4486105443,27.4519437944,26.7456938424,25.1734716633,23.7481938997,22.2416661579,21.8441661464,21.5548605656,22.1044439744,23.5301384667,25.2945827914,26.9730549121,28.0669438307,27.5597216288,26.5074995093,24.7369438279,23.434999546,22.0351383163,20.7133328924,20.1787495882,21.8190273188,22.7073605853,25.4862492608,27.5498604772,28.5922215514,28.5490272046,27.4640271133,26.0505550435,23.8469439349,21.8038884803,20.8540272449,21.0477772817,22.4031939236,24.0552771624,25.8512494294,27.2751382726,28.0274995171,28.0884715718,27.2374993694,24.7374995018,23.7397216696,22.0415273247,21.123749521,21.2056940135,22.0841662351,23.7776382503,25.4191661407,27.3566660887,28.1694437929,27.8169438318,26.7927771936,25.504304886,24.267916176,22.4690272008,21.7331940064,21.372777409,23.2124994597,24.7405550483,27.0637493657,28.0204161007,28.1108327172,27.8881938726,27.1284716657,26.451110495,25.1099994178,23.0394439168,22.7413883733,23.1336106996,23.9534717401,24.9031938449,26.694027159,27.6198604901,27.8341661287,28.225971619,27.5430550576,26.2979160417,24.484582769,22.7181939551,21.8787495568,21.8188884524,22.7558327249,24.6470827532,26.9356936874,27.946527189,28.8873604399,28.3102773568,26.7981938517,25.8776382601,24.5041661,23.1634716988,22.5122215217,22.1162494288,22.6454162064,24.5537494293,26.7569438883,27.8624993699,28.1184716219,27.5849992692,27.2358328231,26.1298606128,24.181388325,22.6116660699,22.2520827719,22.1515274317,22.0549995364,23.4480550025,27.1769439112,28.0624995763,28.8102770907,28.2148604393,26.8973604837,25.9143049189,24.4408327739,22.8973606165,21.5319440096,20.9026384092,22.2886106169,23.8515272407,26.4627770844,27.7491660382,28.1731938522,28.5838882397,27.9798603319,25.4509717357,23.96319392,22.0373605885,20.9538884957,20.9787495661,22.7645828199,23.9580550194,25.4788883524,27.7618049772,28.0712493528,28.0334715315,26.6901383406,24.9573605589,23.63624941,22.1722217399,21.1958328347,21.4011105965,22.4441660778,24.2918049229,26.4544439051,27.3943049369,28.6415271236,28.5362493199,27.4115271039,26.0013884174,24.1774993735,22.7115272154,21.7143051097,21.2702773147,22.1245826622,23.8576383065,24.7411105361,27.0180548293,27.8730549813,27.8626383415,26.8129159344,25.2306940558,23.9526382286,22.5733328925,21.6551384133,20.8991660804,22.1497218883,23.7783329219,26.7951383857,28.0741660857,28.8002771803,28.4638882476,27.7540273133,26.4665271706,24.9605550503,23.501388205,22.1729161479,21.8347216983,23.6670828396,24.8765271501,26.2008327375,27.3397216268,28.187499391,28.4149994587,27.9612494044,26.4466661349,23.989860641,22.2083328303,21.4323605957,21.4730550449,22.9816661153,23.8769438,25.6108327706,26.9854160685,28.1402771472,28.0962495281,27.4145827036,25.8726382254,24.5658329329,22.6511105696,21.4936106204,21.9879162046,22.4384717147,23.5033328262,26.0674994519,27.6730549865,28.0904161403,28.6670827864,27.7286105156,25.9162492482,24.0662495562,22.2513883386,21.1977772978,21.3406939244,21.5630551707,23.9305550263,27.0572215444,28.1730549874,28.0070825153,27.8811104294,27.4587493211,25.4552771776,24.454443799,22.8174996903,21.488332775,21.9472217028,22.2006938456,24.1313883725,26.5713881918,27.7315271171,27.2422216203,27.0684715112,26.805971676,25.1279160447,23.2891661594,22.1533329226,21.5909718674,21.9838884406,22.4522217915,24.2515272032,26.6338883769,28.1836104656,28.8080549774,28.3669437829,26.6651382972,25.5099994343,23.7095828319,21.8847216503,21.2334717911,21.2527773915,22.0793049071,23.023332861,25.5611106024,27.9388883381,28.8479158878,29.1708327136,27.7224993442,25.5759717099,23.7305550046,21.8506940471,20.3693052136,20.7327771986,22.0390273464,24.7522217165,27.1951382693,28.6163882674,29.5052771033,27.3262494144,26.7086104815,25.7374993426,24.2284717829
27.0,178.0,21.3622216122,20.2683329057,20.5236105386,21.2736106711,22.9261106387,23.7855549919,25.9505550064,27.0918049289,26.9763883482,26.0180549881,24.2327772517,22.6447217203,21.126943959,20.2547216943,20.0548606185,20.8469440417,22.785971854,25.4558327203,26.7786105474,26.8949995043,27.2513881789,26.8327771293,25.8434716329,23.6819439736,21.6159717771,21.2018050886,21.3301384975,22.4343049528,24.6593050425,26.6972215701,27.4433327779,27.8120827938,27.4343050319,26.2333327929,25.0456939537,23.3474995564,21.3633327757,20.3420829508,20.993055079,21.8186106414,23.1569439837,26.0047216681,26.2411105101,27.2081939113,27.5549994046,26.3936106629,24.5444438197,22.9983327128,21.8518050778,20.8029162354,20.5461106574,21.7941660885,21.9722216128,24.7861106133,26.3065271646,26.7505550382,27.1612494528,26.3319438035,24.710554891,23.3379163218,21.9383328493,21.2161107072,21.4180550579,21.8590272532,23.1291662586,24.4424994258,26.9295828615,28.1209715999,27.7749994062,25.4847216083,24.5311104983,23.2833327721,22.0795827175,21.1999995186,21.5662495029,22.0677772635,23.2533328801,26.3066661357,27.2574993775,27.6329160801,27.2758326792,26.8091660072,25.6893050407,23.9645827082,22.9980548753,21.1531939772,20.9159717033,21.9259716669,23.6318049436,25.5305549835,27.1808327829,27.8383326797,27.6147216163,26.0943049861,24.5006938775,23.1449995576,22.3451382849,21.3463883929,21.5013883382,21.7568051553,23.129999505,25.2605550024,26.3820827279,27.1858327128,27.7091659703,26.5366660482,24.5852772926,22.9986106283,21.7801382807,20.5758328172,21.0372216433,22.6055550046,23.8523606987,25.4455549722,26.9581938587,27.5661104521,28.0422216526,26.2804160646,24.6786105107,22.8554160865,21.5379161304,20.7427773476,20.5366661818,21.0836105618,21.7155549796,24.2911106217,26.2669437199,26.6149994531,26.9959717331,25.6097217399,23.9047216572,22.4426383446,21.2674994471,20.5972217189,21.1159716714,22.0249994067,23.6958328619,25.3124995496,27.0309717128,27.1204159524,27.0804160961,25.7029161456,24.2298604381,22.8106939522,21.3380550806,21.1913884481,21.1415273343,21.8468051222,23.1627773439,25.5615272256,26.3894438208,27.6774995588,26.6244438222,25.6308328051,24.0687494544,23.5911105475,22.2323606012,20.9594439932,20.5273607572,21.6455550199,22.1056938436,24.9669439793,27.0911105743,27.6188882457,27.8351382676,27.0273605192,25.0115272207,23.2898605401,21.6233328183,20.6116662024,20.8716662719,22.5181940138,23.9302771885,26.0279161929,27.0501381549,27.5056939118,27.5463882815,26.2483327121,23.4065272017,22.5808328521,20.828332901,20.6651383243,20.5766661168,21.0269440549,22.3729160889,25.2076382903,26.5922215518,27.5062494271,27.61736038,26.322082811,24.4122216969,23.2597217562,21.4311106732,20.7601383525,21.0441662207,22.709304969,23.7901382972,25.9863883389,26.8131939042,26.8972216979,27.2072216406,26.7820826368,25.9120827249,24.6023605401,22.9541661735,22.9519438476,22.9026383557,23.437360631,23.9438884257,25.5433328686,27.0080548922,27.5419437888,27.7145826819,26.7034717138,25.4343050057,24.260138406,22.9236107135,22.5288883853,22.6384717357,23.2712494272,24.7126383254,25.9956938426,27.1902771526,27.9588882656,27.8652771044,26.5804160699,25.5720828112,24.0744439764,23.0280550322,22.5312496028,22.2466660606,22.6424993943,24.4163884056,25.8108326858,27.413332701,27.5311105779,27.6640271615,27.2247215106,25.7598606478,24.3316661253,22.6226382786,22.3819439413,22.0816662043,21.7770828933,22.8970828586,25.8691661364,27.5176384451,28.6840271151,27.4243048035,26.3236104911,25.3423605238,24.0362494785,22.4704160958,21.3483328022,21.1776384249,21.6544439793,23.0622217392,25.8012494243,26.8720827101,27.294304874,27.8279160135,26.8615272307,24.4769439697,23.7180550364,22.1869439018,21.2476383842,21.6484717792,22.8537495665,23.2702772083,24.3048606449,27.1216660339,27.9402771792,28.0999993211,26.3786104518,24.6391661165,23.1261104746,21.3293051187,20.8027771583,20.8237495689,21.7194439035,23.54833285,25.830693881,26.8195826746,28.0488882864,27.7401382128,26.6380549271,25.2465272212,23.785138289,22.8740272525,21.9415272078,21.1599995562,23.0716661346,24.175416019,25.1794438632,26.6786105101,27.0886104907,27.1393050346,25.9006937613,24.4852772288,23.2094440461,22.1027773225,21.2318051389,21.0801383917,22.2883328332,23.2209716639,25.7315272235,27.1019438372,28.42124931,28.2154160869,27.1159715915,25.8037493751,24.6366660856,23.3838883237,22.5161106322,22.1306939383,23.4637494617,24.6516660586,25.3470826414,26.5304160386,27.3912494714,27.6919437504,26.9413882631,25.3469438814,23.0197217733,21.3770828775,20.9737494779,21.4495828683,23.0155551171,23.7852771281,25.0577771931,27.3255549267,27.8883327104,27.7723604311,26.5658326939,24.7352770958,23.5293049546,21.8481939374,21.0626383893,21.1733327444,22.0118051376,23.1952772144,25.8138882586,27.4808327882,27.9427771568,28.1233327656,26.9580549399,25.2081938056,23.531388336,22.1587495015,20.8774994749,21.4319439463,21.8959716957,23.7587494061,26.6548604164,27.3156938546,27.709305021,27.8595827153,27.0258327326,25.4463883243,24.5648605289,23.0330551462,21.9894438321,22.0886105958,22.5966660982,24.4486105444,26.2156938982,27.0791660417,27.2391660749,27.3201383219,26.6051383279,25.3773604768,23.5999995072,22.3743049306,22.1987494629,22.2999995287,22.1379161935,23.4845828213,25.7834716907,27.6361105181,27.9805548194,27.7583328089,26.3315270746,24.9379160665,23.1522216536,21.6941661832,20.6548607608,20.8688884046,22.3176382383,22.7395827504,24.9062493908,27.3880550064,28.250693904,28.773332834,27.8277770942,25.4329159782,23.6455549928,22.0902773015,20.3720827371,20.0895828142,21.6440272333,23.5237492986,25.3969438875,27.5631937454,28.6398604708,27.5797215825,26.7266661328,25.0418050028,23.5281939506
27.0,190.0,21.3294439318,20.2793051404,20.1873606579,21.2034718201,22.6551383603,23.4036105465,25.3383328389,26.0055549138,26.5801382854,25.7069439358,23.7518050935,21.9898606407,20.8890271985,19.9444440203,19.7302772735,20.788193941,22.0223606168,24.3194439942,25.5980549922,25.5848605629,26.1329161062,25.9588883979,24.9656938713,23.0551382964,21.4047218964,21.2713885308,21.3822217518,22.4895829097,24.4755549963,26.2644437947,27.3009715868,27.1123605035,27.0180548563,25.9287495349,24.5497216117,23.148193916,21.2399995857,20.3104163007,21.0318051447,21.7140272985,22.8479160735,24.9791661899,25.2116662392,26.1319439678,26.760277245,25.8912493918,24.2384717464,22.2618051104,21.3918050924,20.4998606575,20.0293051135,21.7380550176,22.7656940353,23.9758327801,25.2469438176,25.9204159846,26.5101384324,25.8623605835,24.0922218165,22.8783329067,21.773610751,20.7499996824,20.7820829551,20.9087495543,21.6154162092,23.0979160469,25.7924993831,27.1149993474,26.9866660694,25.0423605969,24.1968050535,22.7370828521,21.4883328549,20.9577771822,21.2523606356,22.3336105872,23.1477771867,26.0030549624,26.6324994567,27.087221569,27.33347151,26.5551382703,25.0706937843,23.5068049696,22.9563883144,21.4355549818,21.5849995344,21.9565274189,23.3795827757,25.1688884632,25.7934716803,26.768749369,27.0022216637,25.6869437697,23.872360654,22.4333328144,21.4999994697,20.9518051944,20.7483327649,21.5443051392,22.2326384121,24.3087495172,25.2104161057,26.6061105197,27.1345827314,26.538888296,24.6854160631,22.7437495656,21.5494439333,20.5501384997,20.4186106785,21.8340272906,22.9337495969,24.5284718404,26.3363882432,26.9361104697,27.2477772765,25.7494438222,24.3270826607,22.2947217626,21.0408328636,19.9173606761,20.3152771524,20.8937495287,21.086388456,23.8441661725,25.5599996515,26.1070827118,26.625138309,25.3274994161,23.4677773054,22.000832875,20.5969439613,19.9599996143,20.3763884174,21.9213884143,23.1687494122,25.1508327861,26.345832665,26.6252771213,26.9244438537,25.1540271972,23.5194439099,22.632777214,21.0648607144,20.6022218864,20.7337496276,21.208055099,22.6956939432,24.9324993557,25.565277126,26.781943904,26.9324994354,25.9251383407,24.8111103908,24.0966660714,22.7283328908,21.2393050456,20.525832865,21.2172218432,22.0968049631,24.8647216686,26.4840272267,26.5763882796,26.8651382131,26.4248603713,24.4769439167,23.1654161614,21.641110606,20.6938884517,20.5488885513,22.1562493642,23.0288883315,24.9870827987,26.2849993706,27.1172216997,27.3020826182,26.0648604763,23.1679162449,21.8831939963,20.1181939711,20.4765273733,20.6991661924,20.7556939392,21.5905551117,24.493193785,25.9472216235,27.5674994261,27.4177771408,26.6065271968,24.3170828556,22.6330551571,21.057221731,20.2454162438,20.7786107064,22.1004162101,22.5568050281,24.7512494726,25.5080549182,25.8984715407,26.5640272299,26.2384715079,25.3388881944,23.9811106261,22.4505550074,22.3677772418,22.3034717243,22.6261106867,23.7077773417,25.061527305,25.9202770657,26.5980549118,27.1279160712,26.5747216539,25.0044438044,23.9219438235,22.964999464,22.7163884639,22.9174994892,23.0180550683,24.7205550406,25.602638404,26.1786106164,26.8476383415,26.9409716394,26.0090272161,25.396110535,23.9816661153,22.8655549681,22.2340273065,22.3226384582,22.8195828863,24.3576383853,25.6086105512,26.4013882736,26.5145827665,27.3249993854,26.7281939189,25.2659716601,24.0963883933,22.3438884682,21.9933327304,21.6229161425,21.2709718283,22.3272217381,25.2777772214,26.2738884025,27.5015271765,27.2093049422,26.0844438606,24.6523605451,23.0254162947,21.198610756,20.3258328703,20.8701385129,21.6284716669,22.9395827981,25.1313883461,25.8123605247,26.4968050583,27.2576382686,26.3630549635,24.6716660389,23.3068051604,22.1669439208,21.2527772854,20.8381939199,21.9922216996,22.4233326915,23.7769438692,26.0919438737,27.2047215835,27.7891660793,26.4963883561,24.8738883078,23.0805549886,21.1612495311,20.6680550576,20.2873606679,21.4976383312,23.6016660801,25.8101382519,26.5272216532,27.4530549051,27.3847216235,26.3604160149,25.2177771731,23.4033329761,22.6136105063,21.9198604687,21.8084717325,22.8770827451,23.5654162304,25.412777185,26.2522216639,26.4590272374,26.597221586,25.8891661697,24.4870827728,23.3541661368,22.1362495158,21.171943956,21.6691661681,22.2852773669,23.6083328467,25.3973604306,26.4541661738,27.105138249,27.1983327871,26.313193825,25.2386106651,23.7313884097,22.7152772478,22.3898605236,22.2258327274,22.6173606446,24.1416661207,25.3981937571,26.2869438593,26.9777771626,27.496943871,26.5969438025,24.8626382622,22.9523606297,21.9441661832,21.4979161687,21.5279161669,22.5131939261,22.9661106001,24.8945827481,26.9756938879,27.4006937874,27.3922216361,26.2272216213,24.3111106288,22.7869439651,21.4637495147,20.7763884596,20.6597217722,21.5873606726,23.2999995557,25.5158327951,26.5586104924,27.0868048935,27.0566659771,26.4145826229,25.1311105624,23.8101383053,22.507638269,21.3102772503,21.8612494999,22.631110615,24.1602773665,25.8599994178,26.3716660601,27.0501383408,27.3154161242,26.407777124,25.2297217054,23.9491661389,23.0393049457,22.3681939972,21.8309716914,22.2695827753,24.29097165,25.7576382956,26.1626383458,26.5549993782,26.870832655,26.1591660975,25.084721645,23.695277214,22.5855550763,22.2577771876,21.9062494703,21.8234717315,22.5156939033,25.1626382667,26.6251382828,27.2695827215,27.4643050037,26.4595825667,24.7068049643,23.1066660613,21.7637495201,20.3023607208,20.2268050774,21.6870828204,22.5195828008,24.4759716724,26.6783328592,28.0023606349,28.3790271014,27.5508327219,25.2263882953,23.4244440925,21.6102773085,20.20124952,19.6584716643,21.1072216564,22.7668050656,24.3169439637,26.2516660426,27.4915271336,27.5690272117,26.2166660892,24.7813883624,23.453471634
27.0,202.0,21.8729162483,21.0526383715,20.7556938858,20.9861105547,22.3409716289,23.9456938903,24.7681939333,25.3994437587,25.9506939785,25.0584716797,23.67833278,22.1462494794,21.0749995444,20.0179162028,20.0211106936,20.9033329225,21.7755550285,23.4212494164,24.1104160943,24.6805550522,24.9102772343,24.4037494125,23.8690272436,22.8963884511,21.3205548662,21.3791662592,21.6916660733,22.3897218442,23.7779160868,25.135832866,25.9869438274,26.0243048931,26.1647215681,25.83944379,24.8030550744,23.2806940085,21.7874995072,21.148471859,21.2506939043,21.5616661446,22.1083327926,23.8434718444,24.5884716508,25.027221759,25.5273605188,25.0504161253,23.8681938651,22.0947216881,21.0708328619,20.3016661532,20.0433329475,21.1551384661,22.6490272946,23.5665272336,24.4561106368,25.3944437499,25.9712493679,25.5344438018,24.0869439711,22.6359717056,21.6573606333,20.3636106656,20.26222176,20.6881939306,21.0198607179,22.418471575,24.5626382032,25.9040271706,26.0976381831,24.5826383707,23.6458328306,22.5366661022,21.6215271951,21.3648606669,21.3944438836,22.1513882744,23.0606939262,24.9408328537,25.5486105553,26.1218047403,26.6056938699,26.0826383435,24.7079161275,23.8108327914,22.7926384075,22.0455551415,21.9999994172,22.018332826,22.5791662008,24.4448606178,24.7261106176,25.3598605526,25.8940272336,25.5041660736,24.1805549994,22.4544438786,21.5669439365,21.1431939867,20.6322217256,21.4919439158,22.0461104974,23.7074994244,24.2202772036,25.6966660022,25.8634716138,25.5788883101,24.2384716139,22.5547217001,21.7970828222,20.7469439774,20.4140271872,21.6134717733,22.8224993811,23.7295826808,24.9206940338,25.846110689,26.3741659322,25.7962493107,25.0034717722,23.3380550281,21.7520827719,20.3363884026,20.6122217704,21.2779160606,21.7315273547,23.8574994138,24.6645828083,25.6340271374,25.8761106068,25.2059717443,23.8724994925,22.6477772922,21.5151384676,20.5343052282,20.4655551915,21.8198606175,22.5543051037,24.4454162119,25.1815272174,25.5205549135,26.0011104217,25.1904160971,23.4397216633,22.1612494792,21.1105550132,20.5743051371,20.6558328726,21.2622216276,22.5758327643,23.8676383496,24.6847216818,25.8719438718,25.8733327656,25.6618049406,24.7044439844,23.3638882899,22.2069439356,21.2205550406,20.8649994801,21.1491661342,22.0088884037,24.0387494828,25.115277184,25.2763883008,25.8358327543,25.6152771313,24.3674995101,23.51930507,22.2522216899,20.8283328743,20.4751385058,21.4726385279,22.5304161975,24.6743050678,25.3806938599,26.6145828301,26.7997216388,26.0644438528,24.2254161301,22.6181939183,20.6670828654,20.9824994404,21.3399996236,21.6513884326,21.7883329125,23.7786106006,24.9018050036,26.1786105101,26.2929160599,26.0226382947,24.1255550121,22.3173605865,21.2186106318,20.4356940324,21.1015272939,21.2758328914,21.5361105336,23.175138341,23.8286105794,24.8423606286,25.5518049137,25.1302772639,24.4802772735,23.1708327401,22.2252771592,21.663749509,21.5873605672,21.892916176,23.2649994954,24.2051384449,24.6990272738,25.4462493792,25.7648604979,25.5174993674,24.530971686,23.3126383624,22.2726382683,21.7762495939,22.1534716299,21.9133328867,23.7405549947,24.7349994185,24.9974994928,25.5759716299,25.6790271071,25.5099994611,24.6501382722,23.6443050706,22.6097217668,22.1247218451,21.8297217419,22.166527245,23.3487494526,24.493193944,25.1405548787,25.2966659865,26.2770828406,25.4116659433,24.1956939165,23.1813884844,21.4649995167,21.0102773239,20.9358328719,21.4162494608,22.7398606143,24.7466659814,25.1798605922,25.8006938831,25.7879161042,25.0541660251,24.2122217022,22.4524995222,20.9122216971,20.3634718257,21.0409717561,21.6722216878,22.8869439494,24.7591661353,25.2049993936,25.7029160125,26.2144439483,25.9111105336,24.7494438226,22.8631938831,22.1127773928,21.7108328346,21.4465271897,21.7608329722,22.3352772126,24.0155549582,25.5279161133,26.5023606618,26.940693749,26.2169438469,24.902221839,23.3354161321,21.7686106361,21.2341662247,20.7369439864,21.4924995368,23.1872217392,24.9223604997,25.6822216776,26.6288883161,26.4551383389,25.7033327686,24.7774995175,23.3502771593,22.2309716544,21.6774995594,21.7427771885,21.9349996247,22.3458327978,24.2291660574,25.2531938818,25.72708265,26.0938882035,25.7224994237,24.5649994479,23.3374994594,22.4420828822,21.3327772617,21.9098606639,22.3438884678,23.5295827394,24.6287494239,25.4333327878,25.8806938326,26.0968048569,25.350971619,24.6766662336,23.3366661606,22.3968049957,21.9499994118,22.1326383482,22.240832726,23.8020828037,24.9688883615,25.6030550264,25.8780551225,26.3593049047,25.9559716912,24.3574993875,23.2441662153,22.4283328321,21.3613883385,20.8773606881,21.4918051037,22.5831939649,24.4802772474,25.5690272646,26.0480549332,26.4733327497,25.8404160336,24.0291660897,22.44486067,21.2911107535,20.7347216868,20.4829161967,20.9605551035,23.0820828012,24.8522217537,25.5537494817,25.7543049917,26.1020827032,25.9476383258,24.6229160361,23.2297216261,22.411388344,21.6238884131,21.5930551169,22.5458328987,23.6330549724,24.4273606414,25.017360554,25.5880550013,26.3148605289,25.7469438449,24.5684716169,23.387082656,22.5969439353,22.0540272657,21.3784717989,21.8484716942,23.3227772446,24.3462494212,24.5791661475,25.3349994817,25.5761105221,25.5123605992,24.756666051,23.4159715969,22.2920828661,21.7247218032,21.4412495031,21.9436106151,22.9524994958,24.4874994489,25.6480549711,26.6158327265,26.8343049682,25.7916660835,24.21305516,23.2802773582,22.1229161158,21.1722216078,20.8812494543,21.4852772821,22.8322216938,24.2801383869,25.5823604532,26.6215272224,27.3091660872,26.829582771,24.7965272799,22.7005550068,21.3783328003,20.4156938657,20.2824996058,21.5477773618,22.873194006,24.4716660179,25.9058326879,26.5023603963,26.2927772207,25.4763882949,24.7801383072,23.6804161597
